Dia,Mes,Ano,Caudal_Diario
5,JUN,1978,267
6,JUN,1978,246
7,JUN,1978,247
8,JUN,1978,260
9,JUN,1978,191
10,JUN,1978,185
11,JUN,1978,182
12,JUN,1978,153
13,JUN,1978,135
14,JUN,1978,144
15,JUN,1978,133
16,JUN,1978,122
17,JUN,1978,109
18,JUN,1978,99.2
19,JUN,1978,92.8
20,JUN,1978,89.7
21,JUN,1978,89.7
22,JUN,1978,85.3
23,JUN,1978,125
24,JUN,1978,161
25,JUN,1978,104
26,JUN,1978,99.9
27,JUN,1978, 
28,JUN,1978,88.1
29,JUN,1978,91.6
30,JUN,1978,134
31,JUN,1978, 
1,JUL,1978,120
2,JUL,1978,130
3,JUL,1978,169
4,JUL,1978,210
5,JUL,1978,143
6,JUL,1978,132
7,JUL,1978,144
8,JUL,1978,189
9,JUL,1978,235
10,JUL,1978,158
11,JUL,1978,161
12,JUL,1978,153
13,JUL,1978,179
14,JUL,1978,332
15,JUL,1978,321
16,JUL,1978,331
17,JUL,1978,274
18,JUL,1978,3346
19,JUL,1978,434
20,JUL,1978,312
21,JUL,1978,271
22,JUL,1978,240
23,JUL,1978,258
24,JUL,1978,251
25,JUL,1978,194
26,JUL,1978,220
27,JUL,1978,390
28,JUL,1978,229
29,JUL,1978,196
30,JUL,1978,170
31,JUL,1978,173
1,AGO,1978,147
2,AGO,1978,137
3,AGO,1978,192
4,AGO,1978,275
5,AGO,1978,222
6,AGO,1978,207
7,AGO,1978,387
8,AGO,1978,231
9,AGO,1978,266
10,AGO,1978,278
11,AGO,1978,275
12,AGO,1978,231
13,AGO,1978,216
14,AGO,1978,205
15,AGO,1978,180
16,AGO,1978,144
17,AGO,1978,135
18,AGO,1978,118
19,AGO,1978,109
20,AGO,1978,101
21,AGO,1978,96
22,AGO,1978,91.2
23,AGO,1978,89
24,AGO,1978,87.9
25,AGO,1978,92.7
26,AGO,1978,132
27,AGO,1978,139
28,AGO,1978,167
29,AGO,1978,159
30,AGO,1978,285
31,AGO,1978,171
1,SET,1978,154
2,SET,1978,229
3,SET,1978,325
4,SET,1978,297
5,SET,1978,267
6,SET,1978,366
7,SET,1978,344
8,SET,1978,342
9,SET,1978,288
10,SET,1978,263
11,SET,1978,370
12,SET,1978,309
13,SET,1978,320
14,SET,1978,350
15,SET,1978,292
16,SET,1978,291
17,SET,1978,355
18,SET,1978,346
19,SET,1978,301
20,SET,1978,292
21,SET,1978,382
22,SET,1978,380
23,SET,1978,397
24,SET,1978,364
25,SET,1978,351
26,SET,1978,329
27,SET,1978,347
28,SET,1978,347
29,SET,1978,290
30,SET,1978,340
31,SET,1978, 
1,OCT,1978,356
2,OCT,1978,356
3,OCT,1978,314
4,OCT,1978,300
5,OCT,1978,553
6,OCT,1978,383
7,OCT,1978,306
8,OCT,1978,266
9,OCT,1978,256
10,OCT,1978,234
11,OCT,1978,260
12,OCT,1978,265
13,OCT,1978,271
14,OCT,1978,310
15,OCT,1978,303
16,OCT,1978,285
17,OCT,1978,408
18,OCT,1978,499
19,OCT,1978,427
20,OCT,1978,415
21,OCT,1978,466
22,OCT,1978,877
23,OCT,1978,903
24,OCT,1978,570
25,OCT,1978,501
26,OCT,1978,450
27,OCT,1978,383
28,OCT,1978,418
29,OCT,1978,416
30,OCT,1978,401
31,OCT,1978,359
1,NOV,1978,392
2,NOV,1978,419
3,NOV,1978,417
4,NOV,1978,377
5,NOV,1978,331
6,NOV,1978,304
7,NOV,1978,310
8,NOV,1978,310
9,NOV,1978,487
10,NOV,1978,332
11,NOV,1978,376
12,NOV,1978,279
13,NOV,1978,251
14,NOV,1978,255
15,NOV,1978,232
16,NOV,1978,199
17,NOV,1978,177
18,NOV,1978,162
19,NOV,1978,165
20,NOV,1978,151
21,NOV,1978,162
22,NOV,1978,171
23,NOV,1978,149
24,NOV,1978,141
25,NOV,1978,133
26,NOV,1978,125
27,NOV,1978,118
28,NOV,1978,128
29,NOV,1978,116
30,NOV,1978,101
31,NOV,1978, 
1,DIC,1978,96
2,DIC,1978,92.8
3,DIC,1978,89.7
4,DIC,1978,88.1
5,DIC,1978,104
6,DIC,1978,116
7,DIC,1978,97.6
8,DIC,1978,94.4
9,DIC,1978,104
10,DIC,1978,94.4
11,DIC,1978,106
12,DIC,1978,117
13,DIC,1978,97.4
14,DIC,1978,89.7
15,DIC,1978,85.9
16,DIC,1978,80.8
17,DIC,1978,78.4
18,DIC,1978,79.6
19,DIC,1978,77.1
20,DIC,1978,74.7
21,DIC,1978,72.3
22,DIC,1978,73.5
23,DIC,1978,72.3
24,DIC,1978,67.5
25,DIC,1978,66.3
26,DIC,1978,65.11
27,DIC,1978,63.9
28,DIC,1978,59.3
29,DIC,1978,55.9
30,DIC,1978,54.8
31,DIC,1978,51.4
1,ENE,1979,50.3
2,ENE,1979,49.2
3,ENE,1979,48.1
4,ENE,1979,47.6
5,ENE,1979,47.1
6,ENE,1979,46
7,ENE,1979,44.9
8,ENE,1979,43.8
9,ENE,1979,42.8
10,ENE,1979,41.7
11,ENE,1979,40.7
12,ENE,1979,41.7
13,ENE,1979,43.8
14,ENE,1979,50.1
15,ENE,1979,47.1
16,ENE,1979,40.7
17,ENE,1979,39.7
18,ENE,1979,38.6
19,ENE,1979,37.6
20,ENE,1979,36.6
21,ENE,1979,35.6
22,ENE,1979,35.1
23,ENE,1979,34.6
24,ENE,1979,35.1
25,ENE,1979,33.6
26,ENE,1979,32.6
27,ENE,1979,31.6
28,ENE,1979,31.6
29,ENE,1979,31.1
30,ENE,1979,30.7
31,ENE,1979,29.7
1,FEB,1979,29.2
2,FEB,1979,28.8
3,FEB,1979,28.3
4,FEB,1979,27.8
5,FEB,1979,27.4
6,FEB,1979,26.9
7,FEB,1979,26.9
8,FEB,1979,26.9
9,FEB,1979,26.9
10,FEB,1979,27.8
11,FEB,1979,29.3
12,FEB,1979,28.8
13,FEB,1979,27.8
14,FEB,1979,27.4
15,FEB,1979,26.9
16,FEB,1979,26.4
17,FEB,1979,25.9
18,FEB,1979,26.9
19,FEB,1979,25.9
20,FEB,1979,25
21,FEB,1979,24.1
22,FEB,1979,24.1
23,FEB,1979,25
24,FEB,1979,24.1
25,FEB,1979,27.1
26,FEB,1979,42.7
27,FEB,1979,45.1
28,FEB,1979,38.3
29,FEB,1979, 
30,FEB,1979, 
31,FEB,1979, 
1,MAR,1979,32.6
2,MAR,1979,29.7
3,MAR,1979,26.9
4,MAR,1979,27.3
5,MAR,1979,34.9
6,MAR,1979,29.7
7,MAR,1979,27.1
8,MAR,1979,32.6
9,MAR,1979,28.8
10,MAR,1979,26.9
11,MAR,1979,25.9
12,MAR,1979,25
13,MAR,1979,24.1
14,MAR,1979,24.1
15,MAR,1979,23.2
16,MAR,1979,22.3
17,MAR,1979,21.4
18,MAR,1979,20.6
19,MAR,1979,21.4
20,MAR,1979,25.1
21,MAR,1979,26.3
22,MAR,1979,39.3
23,MAR,1979,31.6
24,MAR,1979,25.9
25,MAR,1979,23.6
26,MAR,1979,24.1
27,MAR,1979,23.2
28,MAR,1979,22.3
29,MAR,1979,20.6
30,MAR,1979,20.1
31,MAR,1979,19.7
1,ABR,1979,19.7
2,ABR,1979,21.4
3,ABR,1979,24.1
4,ABR,1979,32.6
5,ABR,1979,33.6
6,ABR,1979,27.8
7,ABR,1979,25.9
8,ABR,1979,30.7
9,ABR,1979,29.7
10,ABR,1979,51.5
11,ABR,1979,47
12,ABR,1979,33.6
13,ABR,1979,30.7
14,ABR,1979,23.7
15,ABR,1979,28.8
16,ABR,1979,33.2
17,ABR,1979,48.5
18,ABR,1979,35.6
19,ABR,1979,42.9
20,ABR,1979,39.7
21,ABR,1979,59.9
22,ABR,1979,117
23,ABR,1979,94.8
24,ABR,1979,69.9
25,ABR,1979,97.3
26,ABR,1979,191
27,ABR,1979,131
28,ABR,1979,129
29,ABR,1979,143
30,ABR,1979,117
31,ABR,1979, 
1,MAY,1980,28.2
2,MAY,1980,27.8
3,MAY,1980,26.5
4,MAY,1980,25.4
5,MAY,1980,25.7
6,MAY,1980,507
7,MAY,1980,70.6
8,MAY,1980,61.2
9,MAY,1980,75.4
10,MAY,1980,50.8
11,MAY,1980,42.7
12,MAY,1980,40.1
13,MAY,1980,51.4
14,MAY,1980,63.7
15,MAY,1980,60.4
16,MAY,1980,92
17,MAY,1980,73.5
18,MAY,1980,76.3
19,MAY,1980,80.1
20,MAY,1980,81
21,MAY,1980,133
22,MAY,1980,165
23,MAY,1980,149
24,MAY,1980,111
25,MAY,1980,105
26,MAY,1980,142
27,MAY,1980,267
28,MAY,1980,219
29,MAY,1980,195
30,MAY,1980,177
31,MAY,1980,244
1,JUN,1980,143
2,JUN,1980,142
3,JUN,1980,184
4,JUN,1980,143
5,JUN,1980,125
6,JUN,1980,128
7,JUN,1980,103
8,JUN,1980,108
9,JUN,1980,167
10,JUN,1980,227
11,JUN,1980,256
12,JUN,1980,530
13,JUN,1980,836
14,JUN,1980,464
15,JUN,1980,298
16,JUN,1980,229
17,JUN,1980,187
18,JUN,1980,160
19,JUN,1980,164
20,JUN,1980,175
21,JUN,1980,192
22,JUN,1980,180
23,JUN,1980,210
24,JUN,1980,149
25,JUN,1980,131
26,JUN,1980,120
27,JUN,1980,109
28,JUN,1980,106
29,JUN,1980,103
30,JUN,1980,108
31,JUN,1980,
1,JUL,1980,101
2,JUL,1980,86.6
3,JUL,1980,80.7
4,JUL,1980,77.8
5,JUL,1980,72.2
6,JUL,1980,74.2
7,JUL,1980,103
8,JUL,1980,158
9,JUL,1980,199
10,JUL,1980,111
11,JUL,1980,99.2
12,JUL,1980,91.5
13,JUL,1980,125
14,JUL,1980,147
15,JUL,1980,139
16,JUL,1980,129
17,JUL,1980,109
18,JUL,1980,109
19,JUL,1980,121
20,JUL,1980,147
21,JUL,1980,141
22,JUL,1980,151
23,JUL,1980,150
24,JUL,1980,155
25,JUL,1980,155
26,JUL,1980,232
27,JUL,1980,388
28,JUL,1980,275
29,JUL,1980,199
30,JUL,1980,178
31,JUL,1980,180
1,AGO,1980,167
2,AGO,1980,143
3,AGO,1980,132
4,AGO,1980,132
5,AGO,1980,130
6,AGO,1980,133
7,AGO,1980,211
8,AGO,1980,227
9,AGO,1980,381
10,AGO,1980,360
11,AGO,1980,237
12,AGO,1980,193
13,AGO,1980,176
14,AGO,1980,160
15,AGO,1980,260
16,AGO,1980,408
17,AGO,1980,260
18,AGO,1980,317
19,AGO,1980,337
20,AGO,1980,356
21,AGO,1980,361
22,AGO,1980,302
23,AGO,1980,246
24,AGO,1980,199
25,AGO,1980,173
26,AGO,1980,153
27,AGO,1980,150
28,AGO,1980,144
29,AGO,1980,136
30,AGO,1980,137
31,AGO,1980,164
1,SET,1980,151
2,SET,1980,162
3,SET,1980,150
4,SET,1980,124
5,SET,1980,125
6,SET,1980,115
7,SET,1980,178
8,SET,1980,196
9,SET,1980,238
10,SET,1980,304
11,SET,1980,214
12,SET,1980,246
13,SET,1980,228
14,SET,1980,262
15,SET,1980,253
16,SET,1980,345
